instance,run,n_job,n_tries,e_min,initial_average,final_average,prob_opt,lowest_energy_iteration,lowest_energy_prob_iteration
tai20_5_3.fsp,2,6,2,608,734.94140625,644.1064453125,0.0,,
tai20_5_3.fsp,2,6,3,608,736.470703125,634.6376953125,0.0,,
tai20_5_3.fsp,2,6,4,608,736.8857421875,652.0224609375,0.0,,
tai20_5_3.fsp,2,6,5,608,738.2470703125,644.2470703125,0.0,,
tai20_5_3.fsp,2,6,6,608,739.306640625,635.302734375,0.0,,
tai20_5_3.fsp,2,6,7,608,739.7822265625,608.2021484375,0.9951171875,,
tai20_5_3.fsp,2,6,8,608,741.70703125,608.681640625,0.9912109375,608.0,0.9951171875
tai20_5_3.fsp,2,6,9,608,742.0107421875,684.431640625,0.0,608.0,0.9951171875
tai20_5_3.fsp,2,6,10,608,742.7529296875,634.0,0.0,608.0,0.9951171875
tai20_5_3.fsp,2,6,best,608,,608.2021484375,0.9951171875,608.0,0.9951171875
tai20_5_3.fsp,3,6,1,608,710.1865234375,705.48046875,0.0419921875,,
tai20_5_3.fsp,3,6,2,608,733.4033203125,634.18359375,0.0,608.0,0.0419921875
tai20_5_3.fsp,3,6,3,608,735.8076171875,608.0,0.9970703125,608.0,0.0419921875
tai20_5_3.fsp,3,6,4,608,738.578125,640.1103515625,0.0,608.0,0.9970703125
tai20_5_3.fsp,3,6,5,608,741.0107421875,637.96484375,0.0,608.0,0.9970703125
tai20_5_3.fsp,3,6,6,608,741.9443359375,639.4169921875,0.0,608.0,0.9970703125
tai20_5_3.fsp,3,6,7,608,741.9873046875,634.720703125,0.0,608.0,0.9970703125
tai20_5_3.fsp,3,6,8,608,742.7255859375,635.2236328125,0.0,608.0,0.9970703125
tai20_5_3.fsp,3,6,9,608,743.462890625,634.7060546875,0.0,608.0,0.9970703125
tai20_5_3.fsp,3,6,10,608,743.7021484375,661.822265625,0.45703125,608.0,0.9970703125
tai20_5_3.fsp,3,6,best,608,,608.0,0.9970703125,608.0,0.9970703125
tai20_5_3.fsp,4,6,1,608,710.046875,631.3701171875,0.7060546875,,
tai20_5_3.fsp,4,6,2,608,732.6640625,652.3291015625,0.0,608.0,0.7060546875
tai20_5_3.fsp,4,6,3,608,734.4501953125,608.771484375,0.9921875,608.0,0.7060546875
tai20_5_3.fsp,4,6,4,608,735.2978515625,608.568359375,1.0,608.0,0.9921875
tai20_5_3.fsp,4,6,5,608,735.728515625,652.0,0.0,608.0,1.0
tai20_5_3.fsp,4,6,6,608,740.4169921875,608.318359375,1.0,608.0,1.0
tai20_5_3.fsp,4,6,7,608,743.5771484375,608.345703125,0.9970703125,608.0,1.0
tai20_5_3.fsp,4,6,8,608,743.927734375,639.23046875,0.0,608.0,1.0
tai20_5_3.fsp,4,6,9,608,743.955078125,623.9931640625,0.5263671875,608.0,1.0
tai20_5_3.fsp,4,6,10,608,744.759765625,634.87890625,0.0,608.0,1.0
tai20_5_3.fsp,4,6,best,608,,608.568359375,1.0,608.0,1.0
tai20_5_3.fsp,5,6,1,608,710.068359375,640.009765625,0.44921875,,
tai20_5_3.fsp,5,6,2,608,736.38671875,609.78125,0.9892578125,608.0,0.44921875
tai20_5_3.fsp,5,6,3,608,737.2783203125,608.431640625,0.998046875,608.0,0.9892578125
tai20_5_3.fsp,5,6,4,608,740.25390625,643.8388671875,0.0009765625,608.0,0.998046875
tai20_5_3.fsp,5,6,5,608,741.681640625,615.1201171875,0.857421875,608.0,0.998046875
tai20_5_3.fsp,5,6,6,608,741.9619140625,609.1064453125,0.9892578125,608.0,0.998046875
tai20_5_3.fsp,5,6,7,608,742.9287109375,623.8115234375,0.5029296875,608.0,0.998046875
tai20_5_3.fsp,5,6,8,608,743.1083984375,608.2412109375,0.98828125,608.0,0.998046875
tai20_5_3.fsp,5,6,9,608,744.240234375,649.8828125,0.0,608.0,0.998046875
tai20_5_3.fsp,5,6,10,608,744.42578125,608.484375,0.9990234375,608.0,0.998046875
tai20_5_3.fsp,5,6,best,608,,608.484375,0.9990234375,608.0,0.9990234375
tai20_5_4.fsp,1,6,1,585,632.822265625,588.107421875,0.4814453125,,
tai20_5_4.fsp,1,6,2,585,636.775390625,594.939453125,0.0,585.0,0.4814453125
tai20_5_4.fsp,1,6,3,585,639.755859375,591.037109375,0.0,585.0,0.4814453125
tai20_5_4.fsp,1,6,4,585,640.041015625,585.310546875,0.970703125,585.0,0.4814453125
tai20_5_4.fsp,1,6,5,585,641.3505859375,587.9306640625,0.4775390625,585.0,0.970703125
tai20_5_4.fsp,1,6,6,585,641.7939453125,585.029296875,0.9970703125,585.0,0.970703125
tai20_5_4.fsp,1,6,7,585,642.4912109375,591.046875,0.0,585.0,0.9970703125
tai20_5_4.fsp,1,6,8,585,642.5302734375,591.0146484375,0.0,585.0,0.9970703125
tai20_5_4.fsp,1,6,9,585,644.6865234375,612.1865234375,0.0,585.0,0.9970703125
tai20_5_4.fsp,1,6,10,585,645.4462890625,594.9912109375,0.0,585.0,0.9970703125
tai20_5_4.fsp,1,6,best,585,,585.029296875,0.9970703125,585.0,0.9970703125
tai20_5_4.fsp,2,6,1,585,636.3193359375,585.361328125,0.95703125,,
tai20_5_4.fsp,2,6,2,585,638.0634765625,588.1279296875,0.5029296875,585.0,0.95703125
tai20_5_4.fsp,2,6,3,585,639.4521484375,585.251953125,0.98046875,585.0,0.95703125
tai20_5_4.fsp,2,6,4,585,640.1767578125,585.2724609375,0.9951171875,585.0,0.98046875
tai20_5_4.fsp,2,6,5,585,641.572265625,585.044921875,1.0,585.0,0.9951171875
tai20_5_4.fsp,2,6,6,585,641.8935546875,599.046875,0.0,585.0,1.0
tai20_5_4.fsp,2,6,7,585,643.16796875,591.029296875,0.0078125,585.0,1.0
tai20_5_4.fsp,2,6,8,585,643.5498046875,591.15625,0.0,585.0,1.0
tai20_5_4.fsp,2,6,9,585,643.7880859375,588.095703125,0.5126953125,585.0,1.0
tai20_5_4.fsp,2,6,10,585,644.2529296875,585.3701171875,0.9794921875,585.0,1.0
tai20_5_4.fsp,2,6,best,585,,585.044921875,1.0,585.0,1.0
tai20_5_4.fsp,3,6,1,585,633.59375,585.0,1.0,,
tai20_5_4.fsp,3,6,2,585,639.9609375,594.2919921875,0.58203125,585.0,1.0
tai20_5_4.fsp,3,6,3,585,640.4609375,585.048828125,0.9951171875,585.0,1.0
tai20_5_4.fsp,3,6,4,585,640.5029296875,585.0,0.9990234375,585.0,1.0
tai20_5_4.fsp,3,6,5,585,640.833984375,589.201171875,0.490234375,585.0,1.0
tai20_5_4.fsp,3,6,6,585,642.59765625,593.068359375,0.0,585.0,1.0
tai20_5_4.fsp,3,6,7,585,642.9013671875,585.01171875,0.9990234375,585.0,1.0
tai20_5_4.fsp,3,6,8,585,643.6083984375,585.0234375,0.998046875,585.0,1.0
tai20_5_4.fsp,3,6,9,585,643.96875,585.0,1.0,585.0,1.0
tai20_5_4.fsp,3,6,10,585,644.62109375,585.017578125,0.9990234375,585.0,1.0
tai20_5_4.fsp,3,6,best,585,,585.0,1.0,585.0,1.0
tai20_5_4.fsp,4,6,1,585,628.4208984375,591.208984375,0.0,,
tai20_5_4.fsp,4,6,2,585,634.5341796875,585.16015625,0.9931640625,,
tai20_5_4.fsp,4,6,3,585,635.267578125,585.0986328125,0.990234375,585.0,0.9931640625
tai20_5_4.fsp,4,6,4,585,635.962890625,587.982421875,0.4619140625,585.0,0.9931640625
tai20_5_4.fsp,4,6,5,585,638.62109375,585.099609375,0.9931640625,585.0,0.9931640625
tai20_5_4.fsp,4,6,6,585,638.8876953125,596.017578125,0.0,585.0,0.9931640625
tai20_5_4.fsp,4,6,7,585,640.046875,585.0234375,0.9990234375,585.0,0.9931640625
tai20_5_4.fsp,4,6,8,585,640.15234375,585.1640625,0.9951171875,585.0,0.9990234375
tai20_5_4.fsp,4,6,9,585,640.224609375,585.064453125,0.998046875,585.0,0.9990234375
tai20_5_4.fsp,4,6,10,585,640.322265625,589.1435546875,0.494140625,585.0,0.9990234375
tai20_5_4.fsp,4,6,best,585,,585.0234375,0.9990234375,585.0,0.9990234375
tai20_5_4.fsp,5,6,1,585,623.9169921875,585.185546875,0.998046875,,
tai20_5_4.fsp,5,6,2,585,638.4599609375,585.005859375,1.0,585.0,0.998046875
tai20_5_4.fsp,5,6,3,585,639.845703125,591.033203125,0.0,585.0,1.0
tai20_5_4.fsp,5,6,4,585,640.111328125,585.2421875,0.9873046875,585.0,1.0
tai20_5_4.fsp,5,6,5,585,640.248046875,590.2080078125,0.4267578125,585.0,1.0
tai20_5_4.fsp,5,6,6,585,640.4580078125,591.0703125,0.0,585.0,1.0
tai20_5_4.fsp,5,6,7,585,640.4599609375,585.1650390625,0.9970703125,585.0,1.0
tai20_5_4.fsp,5,6,8,585,640.64453125,591.0732421875,0.0,585.0,1.0
tai20_5_4.fsp,5,6,9,585,641.2841796875,585.2529296875,0.990234375,585.0,1.0
tai20_5_4.fsp,5,6,10,585,641.6640625,585.3896484375,0.931640625,585.0,1.0
tai20_5_4.fsp,5,6,best,585,,585.005859375,1.0,585.0,1.0
tai20_5_5.fsp,1,6,1,480,560.626953125,488.7880859375,0.318359375,,
tai20_5_5.fsp,1,6,2,480,567.705078125,528.1943359375,0.005859375,480.0,0.318359375
tai20_5_5.fsp,1,6,3,480,575.119140625,508.115234375,0.4765625,480.0,0.318359375
tai20_5_5.fsp,1,6,4,480,575.3037109375,483.0927734375,0.0,480.0,0.4765625
tai20_5_5.fsp,1,6,5,480,575.498046875,481.2255859375,0.681640625,480.0,0.4765625
tai20_5_5.fsp,1,6,6,480,575.6357421875,509.7021484375,0.0,480.0,0.681640625
tai20_5_5.fsp,1,6,7,480,576.333984375,483.4501953125,0.0,480.0,0.681640625
tai20_5_5.fsp,1,6,8,480,577.7578125,501.1162109375,0.0,480.0,0.681640625
tai20_5_5.fsp,1,6,9,480,578.3603515625,480.1015625,0.998046875,480.0,0.681640625
tai20_5_5.fsp,1,6,10,480,578.544921875,526.25390625,0.0,480.0,0.998046875
tai20_5_5.fsp,1,6,best,480,,480.1015625,0.998046875,480.0,0.998046875
tai20_5_5.fsp,2,6,1,480,564.015625,516.3330078125,0.0,,
tai20_5_5.fsp,2,6,2,480,568.265625,503.82421875,0.0,,
tai20_5_5.fsp,2,6,3,480,569.158203125,501.095703125,0.0,,
tai20_5_5.fsp,2,6,4,480,569.337890625,480.13671875,0.990234375,,
tai20_5_5.fsp,2,6,5,480,569.34765625,498.4560546875,0.0,480.0,0.990234375
tai20_5_5.fsp,2,6,6,480,571.630859375,524.0791015625,0.0,480.0,0.990234375
tai20_5_5.fsp,2,6,7,480,572.984375,483.3603515625,0.0,480.0,0.990234375
tai20_5_5.fsp,2,6,8,480,574.560546875,485.21484375,0.0,480.0,0.990234375
tai20_5_5.fsp,2,6,9,480,575.0322265625,501.134765625,0.0,480.0,0.990234375
tai20_5_5.fsp,2,6,10,480,575.548828125,483.0283203125,0.0,480.0,0.990234375
tai20_5_5.fsp,2,6,best,480,,480.13671875,0.990234375,480.0,0.990234375
tai20_5_5.fsp,3,6,1,480,567.734375,483.16015625,0.4794921875,,
tai20_5_5.fsp,3,6,2,480,570.7451171875,483.3466796875,0.0,480.0,0.4794921875
tai20_5_5.fsp,3,6,3,480,572.470703125,483.4306640625,0.0,480.0,0.4794921875
tai20_5_5.fsp,3,6,4,480,573.2265625,483.1240234375,0.0029296875,480.0,0.4794921875
tai20_5_5.fsp,3,6,5,480,575.1103515625,483.2685546875,0.490234375,480.0,0.4794921875
tai20_5_5.fsp,3,6,6,480,575.2353515625,482.8916015625,0.1455078125,480.0,0.490234375
tai20_5_5.fsp,3,6,7,480,575.3671875,480.5546875,0.84765625,480.0,0.490234375
tai20_5_5.fsp,3,6,8,480,575.599609375,493.810546875,0.0,480.0,0.84765625
tai20_5_5.fsp,3,6,9,480,575.7236328125,483.7666015625,0.0,480.0,0.84765625
tai20_5_5.fsp,3,6,10,480,576.056640625,494.341796875,0.0,480.0,0.84765625
tai20_5_5.fsp,3,6,best,480,,480.5546875,0.84765625,480.0,0.84765625
tai20_5_5.fsp,4,6,1,480,564.5029296875,515.037109375,0.0,,
tai20_5_5.fsp,4,6,2,480,565.2890625,482.5830078125,0.4833984375,,
tai20_5_5.fsp,4,6,3,480,573.58203125,481.69140625,0.5546875,480.0,0.4833984375
tai20_5_5.fsp,4,6,4,480,573.666015625,483.2275390625,0.0,480.0,0.5546875
tai20_5_5.fsp,4,6,5,480,574.4951171875,508.0224609375,0.0,480.0,0.5546875
tai20_5_5.fsp,4,6,6,480,575.1513671875,480.1669921875,0.9541015625,480.0,0.5546875
tai20_5_5.fsp,4,6,7,480,575.4365234375,495.7470703125,0.0,480.0,0.9541015625
tai20_5_5.fsp,4,6,8,480,575.5615234375,483.1953125,0.0,480.0,0.9541015625
tai20_5_5.fsp,4,6,9,480,576.171875,512.412109375,0.0,480.0,0.9541015625
tai20_5_5.fsp,4,6,10,480,576.3125,480.591796875,0.9931640625,480.0,0.9541015625
tai20_5_5.fsp,4,6,best,480,,480.591796875,0.9931640625,480.0,0.9931640625
tai20_5_5.fsp,5,6,1,480,563.8466796875,504.9228515625,0.0,,
tai20_5_5.fsp,5,6,2,480,566.623046875,516.26171875,0.0,,
tai20_5_5.fsp,5,6,3,480,570.11328125,483.271484375,0.23828125,,
tai20_5_5.fsp,5,6,4,480,570.216796875,483.181640625,0.1044921875,480.0,0.23828125
tai20_5_5.fsp,5,6,5,480,570.9541015625,483.0,0.0,480.0,0.23828125
tai20_5_5.fsp,5,6,6,480,573.4765625,515.0234375,0.0,480.0,0.23828125
tai20_5_5.fsp,5,6,7,480,574.7216796875,528.01171875,0.0,480.0,0.23828125
tai20_5_5.fsp,5,6,8,480,574.7578125,501.0,0.0,480.0,0.23828125
tai20_5_5.fsp,5,6,9,480,574.7802734375,488.291015625,0.0,480.0,0.23828125
tai20_5_5.fsp,5,6,10,480,574.86328125,501.94140625,0.0,480.0,0.23828125
tai20_5_5.fsp,5,6,best,480,,483.271484375,0.23828125,480.0,0.23828125
tai20_5_6.fsp,1,6,1,625,647.08203125,632.8095703125,0.0,,
tai20_5_6.fsp,1,6,2,625,676.181640625,630.0458984375,0.0,,
tai20_5_6.fsp,1,6,3,625,676.2431640625,640.3251953125,0.0,,
tai20_5_6.fsp,1,6,4,625,677.9345703125,630.9697265625,0.0,,
tai20_5_6.fsp,1,6,5,625,678.41015625,630.2646484375,0.0,,
tai20_5_6.fsp,1,6,6,625,678.6875,631.955078125,0.0,,
tai20_5_6.fsp,1,6,7,625,678.6904296875,627.6630859375,0.4951171875,,
tai20_5_6.fsp,1,6,8,625,679.2939453125,625.263671875,0.9970703125,625.0,0.4951171875
tai20_5_6.fsp,1,6,9,625,680.5419921875,631.294921875,0.0,625.0,0.9970703125
tai20_5_6.fsp,1,6,10,625,681.1728515625,630.05859375,0.0,625.0,0.9970703125
tai20_5_6.fsp,1,6,best,625,,625.263671875,0.9970703125,625.0,0.9970703125
tai20_5_6.fsp,2,6,1,625,646.9765625,630.9169921875,0.0,,
tai20_5_6.fsp,2,6,2,625,670.951171875,632.00390625,0.0,,
tai20_5_6.fsp,2,6,3,625,676.5771484375,630.736328125,0.0,,
tai20_5_6.fsp,2,6,4,625,678.654296875,630.029296875,0.0,,
tai20_5_6.fsp,2,6,5,625,679.146484375,631.140625,0.0,,
tai20_5_6.fsp,2,6,6,625,679.744140625,634.935546875,0.0009765625,,
tai20_5_6.fsp,2,6,7,625,680.1083984375,630.041015625,0.0,625.0,0.0009765625
tai20_5_6.fsp,2,6,8,625,680.28125,629.7080078125,0.0,625.0,0.0009765625
tai20_5_6.fsp,2,6,9,625,681.5166015625,630.2275390625,0.0,625.0,0.0009765625
tai20_5_6.fsp,2,6,10,625,682.283203125,630.0166015625,0.0,625.0,0.0009765625
tai20_5_6.fsp,2,6,best,625,,634.935546875,0.0009765625,625.0,0.0009765625
tai20_5_6.fsp,3,6,1,625,647.1669921875,630.4462890625,0.0,,
tai20_5_6.fsp,3,6,2,625,661.2900390625,630.234375,0.0,,
tai20_5_6.fsp,3,6,3,625,674.4638671875,631.07421875,0.0,,
tai20_5_6.fsp,3,6,4,625,675.3662109375,633.4140625,0.0,,
tai20_5_6.fsp,3,6,5,625,676.6484375,625.2392578125,0.9921875,,
tai20_5_6.fsp,3,6,6,625,678.2529296875,631.26953125,0.0,625.0,0.9921875
tai20_5_6.fsp,3,6,7,625,679.5078125,630.1474609375,0.0,625.0,0.9921875
tai20_5_6.fsp,3,6,8,625,680.44921875,630.75390625,0.0,625.0,0.9921875
tai20_5_6.fsp,3,6,9,625,681.1611328125,631.11328125,0.0,625.0,0.9921875
tai20_5_6.fsp,3,6,10,625,682.1904296875,630.05078125,0.0,625.0,0.9921875
tai20_5_6.fsp,3,6,best,625,,625.2392578125,0.9921875,625.0,0.9921875
tai20_5_6.fsp,4,6,1,625,647.2119140625,630.7373046875,0.0,,
tai20_5_6.fsp,4,6,2,625,673.232421875,630.0625,0.0,,
tai20_5_6.fsp,4,6,3,625,676.6337890625,630.0,0.0,,
tai20_5_6.fsp,4,6,4,625,678.751953125,630.0390625,0.0,,
tai20_5_6.fsp,4,6,5,625,679.51171875,630.1748046875,0.0,,
tai20_5_6.fsp,4,6,6,625,679.8046875,630.0,0.0,,
tai20_5_6.fsp,4,6,7,625,679.86328125,630.0,0.0,,
tai20_5_6.fsp,4,6,8,625,680.375,630.087890625,0.0,,
tai20_5_6.fsp,4,6,9,625,681.0947265625,630.0205078125,0.0,,
tai20_5_6.fsp,4,6,10,625,681.4560546875,630.3095703125,0.0,,
tai20_5_6.fsp,4,6,best,625,,inf,0.0,,
tai20_5_6.fsp,5,6,1,625,647.439453125,630.888671875,0.0,,
tai20_5_6.fsp,5,6,2,625,667.869140625,630.1865234375,0.0,,
tai20_5_6.fsp,5,6,3,625,669.3876953125,630.0673828125,0.0,,
tai20_5_6.fsp,5,6,4,625,675.5810546875,630.0,0.0,,
tai20_5_6.fsp,5,6,5,625,676.361328125,627.6845703125,0.48828125,,
tai20_5_6.fsp,5,6,6,625,676.9111328125,630.06640625,0.0,625.0,0.48828125
tai20_5_6.fsp,5,6,7,625,677.5146484375,625.013671875,0.994140625,625.0,0.48828125
tai20_5_6.fsp,5,6,8,625,679.22265625,630.0,0.0,625.0,0.994140625
tai20_5_6.fsp,5,6,9,625,680.48046875,636.30859375,0.0,625.0,0.994140625
tai20_5_6.fsp,5,6,10,625,680.546875,630.08203125,0.0,625.0,0.994140625
tai20_5_6.fsp,5,6,best,625,,625.013671875,0.994140625,625.0,0.994140625
tai20_5_7.fsp,1,6,1,434,530.2548828125,476.3505859375,0.0,,
tai20_5_7.fsp,1,6,2,434,537.5185546875,460.0380859375,0.0,,
tai20_5_7.fsp,1,6,3,434,542.8046875,461.158203125,0.0,,
tai20_5_7.fsp,1,6,4,434,543.4404296875,497.3798828125,0.0,,
tai20_5_7.fsp,1,6,5,434,544.48046875,460.462890625,0.0,,
tai20_5_7.fsp,1,6,6,434,546.92578125,452.6865234375,0.0,,
tai20_5_7.fsp,1,6,7,434,547.48046875,474.1767578125,0.0,,
tai20_5_7.fsp,1,6,8,434,547.5283203125,456.0,0.0,,
tai20_5_7.fsp,1,6,9,434,547.8095703125,474.267578125,0.0,,
tai20_5_7.fsp,1,6,10,434,548.0546875,436.138671875,0.98828125,,
tai20_5_7.fsp,1,6,best,434,,436.138671875,0.98828125,434.0,0.98828125
tai20_5_7.fsp,2,6,1,434,531.6640625,474.22265625,0.0,,
tai20_5_7.fsp,2,6,2,434,539.5400390625,452.1298828125,0.0029296875,,
tai20_5_7.fsp,2,6,3,434,543.8125,434.29296875,1.0,434.0,0.0029296875
tai20_5_7.fsp,2,6,4,434,543.8369140625,452.6962890625,0.0,434.0,1.0
tai20_5_7.fsp,2,6,5,434,546.0888671875,456.1484375,0.0,434.0,1.0
tai20_5_7.fsp,2,6,6,434,546.466796875,434.337890625,0.984375,434.0,1.0
tai20_5_7.fsp,2,6,7,434,548.0498046875,458.69140625,0.0,434.0,1.0
tai20_5_7.fsp,2,6,8,434,548.0927734375,452.0263671875,0.0,434.0,1.0
tai20_5_7.fsp,2,6,9,434,548.5751953125,456.4775390625,0.0009765625,434.0,1.0
tai20_5_7.fsp,2,6,10,434,549.7197265625,456.447265625,0.0,434.0,1.0
tai20_5_7.fsp,2,6,best,434,,434.29296875,1.0,434.0,1.0
tai20_5_7.fsp,3,6,1,434,539.9765625,452.177734375,0.0,,
tai20_5_7.fsp,3,6,2,434,542.71484375,489.7939453125,0.0,,
tai20_5_7.fsp,3,6,3,434,544.0830078125,456.466796875,0.0,,
tai20_5_7.fsp,3,6,4,434,544.203125,456.109375,0.0,,
tai20_5_7.fsp,3,6,5,434,545.9814453125,445.1455078125,0.498046875,,
tai20_5_7.fsp,3,6,6,434,546.5400390625,456.3310546875,0.0,434.0,0.498046875
tai20_5_7.fsp,3,6,7,434,546.587890625,434.4111328125,0.9951171875,434.0,0.498046875
tai20_5_7.fsp,3,6,8,434,548.1650390625,452.173828125,0.0009765625,434.0,0.9951171875
tai20_5_7.fsp,3,6,9,434,548.1806640625,502.0625,0.0,434.0,0.9951171875
tai20_5_7.fsp,3,6,10,434,548.4619140625,434.560546875,0.9970703125,434.0,0.9951171875
tai20_5_7.fsp,3,6,best,434,,434.560546875,0.9970703125,434.0,0.9970703125
tai20_5_7.fsp,4,6,1,434,539.1435546875,469.9736328125,0.0,,
tai20_5_7.fsp,4,6,2,434,543.2939453125,456.162109375,0.0,,
tai20_5_7.fsp,4,6,3,434,546.0693359375,476.04296875,0.0,,
tai20_5_7.fsp,4,6,4,434,546.291015625,476.16796875,0.0,,
tai20_5_7.fsp,4,6,5,434,547.326171875,434.1298828125,0.9951171875,,
tai20_5_7.fsp,4,6,6,434,548.134765625,456.197265625,0.0,434.0,0.9951171875
tai20_5_7.fsp,4,6,7,434,549.16796875,436.34765625,0.9560546875,434.0,0.9951171875
tai20_5_7.fsp,4,6,8,434,549.8369140625,450.8310546875,0.107421875,434.0,0.9951171875
tai20_5_7.fsp,4,6,9,434,550.216796875,476.12890625,0.0,434.0,0.9951171875
tai20_5_7.fsp,4,6,10,434,551.07421875,456.1875,0.0,434.0,0.9951171875
tai20_5_7.fsp,4,6,best,434,,434.1298828125,0.9951171875,434.0,0.9951171875
tai20_5_7.fsp,5,6,1,434,527.32421875,482.251953125,0.0,,
tai20_5_7.fsp,5,6,2,434,533.5009765625,434.0,1.0,,
tai20_5_7.fsp,5,6,3,434,536.896484375,434.099609375,0.998046875,434.0,1.0
tai20_5_7.fsp,5,6,4,434,541.9619140625,445.4453125,0.49609375,434.0,1.0
tai20_5_7.fsp,5,6,5,434,543.4873046875,456.087890625,0.0,434.0,1.0
tai20_5_7.fsp,5,6,6,434,545.0146484375,456.3759765625,0.0,434.0,1.0
tai20_5_7.fsp,5,6,7,434,546.6337890625,481.3310546875,0.0,434.0,1.0
tai20_5_7.fsp,5,6,8,434,547.23046875,457.1201171875,0.0,434.0,1.0
tai20_5_7.fsp,5,6,9,434,547.2421875,459.119140625,0.0,434.0,1.0
tai20_5_7.fsp,5,6,10,434,547.263671875,456.2666015625,0.0,434.0,1.0
tai20_5_7.fsp,5,6,best,434,,434.0,1.0,434.0,1.0
tai20_5_8.fsp,1,6,1,540,659.3681640625,564.2333984375,0.0,,
tai20_5_8.fsp,1,6,2,540,661.1328125,584.0947265625,0.0,,
tai20_5_8.fsp,1,6,3,540,662.2431640625,583.0517578125,0.0,,
tai20_5_8.fsp,1,6,4,540,662.9697265625,560.19140625,0.0,,
tai20_5_8.fsp,1,6,5,540,664.13671875,560.435546875,0.0,,
tai20_5_8.fsp,1,6,6,540,666.4033203125,590.6748046875,0.0,,
tai20_5_8.fsp,1,6,7,540,672.3017578125,540.6708984375,0.9970703125,,
tai20_5_8.fsp,1,6,8,540,672.3466796875,560.638671875,0.0,540.0,0.9970703125
tai20_5_8.fsp,1,6,9,540,672.3984375,540.873046875,0.9912109375,540.0,0.9970703125
tai20_5_8.fsp,1,6,10,540,672.4072265625,584.134765625,0.0,540.0,0.9970703125
tai20_5_8.fsp,1,6,best,540,,540.6708984375,0.9970703125,540.0,0.9970703125
tai20_5_8.fsp,2,6,1,540,659.2021484375,556.673828125,0.509765625,,
tai20_5_8.fsp,2,6,2,540,661.3447265625,588.134765625,0.0,540.0,0.509765625
tai20_5_8.fsp,2,6,3,540,666.541015625,575.01953125,0.0,540.0,0.509765625
tai20_5_8.fsp,2,6,4,540,667.9775390625,574.8017578125,0.0,540.0,0.509765625
tai20_5_8.fsp,2,6,5,540,668.8349609375,580.8095703125,0.0,540.0,0.509765625
tai20_5_8.fsp,2,6,6,540,669.943359375,540.3232421875,0.99609375,540.0,0.509765625
tai20_5_8.fsp,2,6,7,540,669.9990234375,589.9794921875,0.0,540.0,0.99609375
tai20_5_8.fsp,2,6,8,540,670.166015625,564.6767578125,0.0,540.0,0.99609375
tai20_5_8.fsp,2,6,9,540,670.947265625,568.7060546875,0.0,540.0,0.99609375
tai20_5_8.fsp,2,6,10,540,672.7939453125,572.1044921875,0.0,540.0,0.99609375
tai20_5_8.fsp,2,6,best,540,,540.3232421875,0.99609375,540.0,0.99609375
tai20_5_8.fsp,3,6,1,540,655.3486328125,556.3818359375,0.5322265625,,
tai20_5_8.fsp,3,6,2,540,656.5908203125,589.0,0.0,540.0,0.5322265625
tai20_5_8.fsp,3,6,3,540,662.068359375,596.16015625,0.0,540.0,0.5322265625
tai20_5_8.fsp,3,6,4,540,662.888671875,589.1025390625,0.0,540.0,0.5322265625
tai20_5_8.fsp,3,6,5,540,663.2490234375,568.74609375,0.0,540.0,0.5322265625
tai20_5_8.fsp,3,6,6,540,664.7744140625,540.61328125,0.99609375,540.0,0.5322265625
tai20_5_8.fsp,3,6,7,540,665.1494140625,607.208984375,0.0,540.0,0.99609375
tai20_5_8.fsp,3,6,8,540,665.34375,599.041015625,0.0,540.0,0.99609375
tai20_5_8.fsp,3,6,9,540,667.7900390625,584.82421875,0.0,540.0,0.99609375
tai20_5_8.fsp,3,6,10,540,668.0703125,572.2138671875,0.0,540.0,0.99609375
tai20_5_8.fsp,3,6,best,540,,540.61328125,0.99609375,540.0,0.99609375
tai20_5_8.fsp,4,6,1,540,652.984375,588.0498046875,0.0,,
tai20_5_8.fsp,4,6,2,540,658.6884765625,556.322265625,0.5029296875,,
tai20_5_8.fsp,4,6,3,540,659.9580078125,588.21484375,0.0,540.0,0.5029296875
tai20_5_8.fsp,4,6,4,540,662.6533203125,588.138671875,0.0,540.0,0.5029296875
tai20_5_8.fsp,4,6,5,540,663.5029296875,560.197265625,0.0,540.0,0.5029296875
tai20_5_8.fsp,4,6,6,540,663.91015625,613.78125,0.0,540.0,0.5029296875
tai20_5_8.fsp,4,6,7,540,665.9794921875,580.7392578125,0.0,540.0,0.5029296875
tai20_5_8.fsp,4,6,8,540,666.3486328125,577.3125,0.0,540.0,0.5029296875
tai20_5_8.fsp,4,6,9,540,667.8779296875,540.2578125,0.9970703125,540.0,0.5029296875
tai20_5_8.fsp,4,6,10,540,667.888671875,561.4755859375,0.0,540.0,0.9970703125
tai20_5_8.fsp,4,6,best,540,,540.2578125,0.9970703125,540.0,0.9970703125
tai20_5_8.fsp,5,6,1,540,652.595703125,596.2119140625,0.0,,
tai20_5_8.fsp,5,6,2,540,656.5537109375,568.986328125,0.0,,
tai20_5_8.fsp,5,6,3,540,663.7333984375,564.0859375,0.0,,
tai20_5_8.fsp,5,6,4,540,663.951171875,586.9990234375,0.0,,
tai20_5_8.fsp,5,6,5,540,664.7080078125,540.0,1.0,,
tai20_5_8.fsp,5,6,6,540,665.8251953125,574.294921875,0.0,540.0,1.0
